Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,PEARL DTC EAST UNIT,7575 E Technology Way,East of bldg 9,Denver,CO,80237,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.755839,-105.001508,2026-07-08,371916,2026-07-08 03:56:50 UTC,,,,2024-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STEAMBOAT SPR SKI TIME 2,Ski Time Square Drive,,Steamboat Springs,CO,80487,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.460387,-106.802837,2026-07-08,371926,2026-07-08 04:03:19 UTC,,,,2024-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STEAMBOAT SPR SKI TIME 1,Ski Time Square Drive,Ski Time Square 2 Hour Parking,Steamboat Springs,CO,80487,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.460406,-106.802678,2026-07-08,371927,2026-07-08 04:03:19 UTC,,,,2024-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,STEAMBOAT SPR SKI TIME 3,1910 Ski Time Square Dr,Ski Time Square 2 Hour Parking,Steamboat Springs,CO,80487,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.460393,-106.802754,2026-07-08,371928,2026-07-08 04:03:20 UTC,,,,2024-11-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM INVESTMENTS 4581 DC1,15303 E Quincy Ave,,Aurora,CO,80015,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.638852,-104.809493,2026-07-08,372394,2026-07-08 03:36:00 UTC,,,,2024-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1900 LAWRENCE EV-LL2-01,1900 Lawrence St,,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.751262,-104.992143,2026-07-08,372410,2026-07-08 03:58:12 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HENSLEY AT THE HENSLEY 2,9251 E Mineral Ave,Please note that charging prices are all applicable and accurate. Our stations are now fully set up for paid-use as required. - HENSLEY,Centennial,CO,80112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.575219,-104.880629,2026-07-08,372415,2026-07-08 03:59:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HENSLEY AT THE HENSLEY 6,9251 East Mineral Avenue,Please note that charging prices are all applicable and accurate. Our stations are now fully set up for paid-use as required. - HENSLEY,Centennial,CO,80112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.575213,-104.880449,2026-07-08,372416,2026-07-08 03:59:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,HENSLEY AT THE HENSLEY 7,9251 E Mineral Ave,Please note that charging prices are all applicable and accurate. Our stations are now fully set up for paid-use as required. - HENSLEY,Centennial,CO,80112,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.575217,-104.88069,2026-07-08,372417,2026-07-08 03:59:21 UTC,,,,2024-12-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM INVESTMENTS 4588 DC 2,715 Cheyenne Meadows Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.776284,-104.814255,2026-07-08,372447,2026-07-08 04:03:42 UTC,,,,2024-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM INVESTMENTS 4588 DC 1,715 Cheyenne Meadows Rd,,Colorado Springs,CO,80906,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,38.776292,-104.814265,2026-07-08,372448,2026-07-08 04:03:42 UTC,,,,2024-12-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Faricy Boys Ford Fleet-Only,2501 Fremont Dr,,Canon City,CO,81212,,,E,,Private - Fleet customers only,Fleet use only,,,,,,4,,,AUTEL,https://autelenergy.us,200-8,38.44878,-105.21026,2025-01-13,372492,2025-02-12 00:16:32 UTC,P,,,2024-05-22,,,,,J1772,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,CAR_DEALER,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,
ELEC,CAVA_HEARTLAND CAVA_HEARTLAND,4871 N Tower Dr,,Denver,CO,80249,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.785113,-104.772579,2026-07-08,372531,2026-07-08 03:53:49 UTC,,,,2024-12-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCD CHARGING ACME LOT,1653 14th St,Enter lot from 14th St. & Wazee,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.749793,-105.003873,2026-07-08,372741,2026-07-08 01:29:44 UTC,,,,2024-12-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GPM INVESTMENTS 4581 DC2,15303 E Quincy Ave,,Aurora,CO,80015,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,,1,,ChargePoint Network,https://www.chargepoint.com,GPS,39.638854,-104.809522,2026-07-08,372755,2026-07-08 04:03:41 UTC,,,,2024-12-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,UCCS / Gateway L1,1202 Austin Bluffs Pkwy,,Colorado Springs,CO,80918,,719-255-3528,E,,Public,24 hours daily; parking fee M-F,A D M V,,,,,2,,,Non-Networked,,GPS,38.8925,-104.8028,2025-01-13,372857,2025-02-12 00:16:32 UTC,SG,,,2024-11-18,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,$0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UCCS / ENG 1,3763 Mountain Lion Way,,Colorado Springs,CO,80918,,719-255-3528,E,,Public,24 hours daily; parking fee M-F,A D M V,,,,,2,,,Non-Networked,,GPS,38.8939,-104.8003,2025-01-13,372858,2025-02-12 00:16:32 UTC,SG,,,2024-11-18,,,,,J1772,US,,,,Public,,public,,,SCHOOL,,,,,,,$0.20 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Cycle Property Owner,3521 Stanford Road,,Fort Collins,CO,80525,,888-998-2546,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,GPS,40.5408105,-105.0702814,2026-07-08,372962,2026-07-08 00:46:49 UTC,,,,2016-12-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Main Location,430 Indiana Street,,Golden,CO,80401,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.7230516,-105.1647763,2026-07-08,372963,2026-07-08 00:17:55 UTC,,,,2019-09-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,ROCK CREEK RCC 1,1405 Overlook Dr,-NW Corner of Building,Lafayette,CO,80026,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.977407,-105.069366,2026-07-08,372964,2026-07-08 02:52:44 UTC,,,,2024-12-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,King Soopers Denver #123,10406 Martin Luther King Blvd,,Denver,CO,80238,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,39.7590284,-104.8663368,2026-07-07,373056,2026-07-07 23:57:24 UTC,,,,2024-12-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Google,2920 Pearl St,,Boulder,CO,80301,,,E,,Private,Employee and fleet use only,,,,,,16,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.0223066051511,-105.255131863177,2025-01-13,373877,2026-02-27 22:07:57 UTC,P,,,2023-05-18,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,
ELEC,TOWN OF WINDSOR PUBLIC SERV FAC,922 15th Street,-Public Services Facility,Windsor,CO,80550,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.495437,-104.927916,2026-07-08,373942,2026-07-08 04:04:47 UTC,,,,2024-12-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Durango Ford,1200 Carbon Jct a,,Durango,CO,81301,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,37.2301861,-107.860099,2026-07-08,373980,2026-07-08 07:27:51 UTC,,,,2024-10-17,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,TOWN OF WINDSOR TOWN HALL,301 Walnut St,-Town Hall,Windsor,CO,80550,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.477619,-104.900712,2026-07-08,373990,2026-07-08 03:42:24 UTC,,,,2024-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pike Apartments,40 Mt. Eve Rd,Six dual port charging stations are spread throughout the property,Eagle,CO,81631,,720-644-6071,E,,Public,24 hours daily,,,,,,12,,,Non-Networked,,GPS,39.643889,-106.838333,2025-01-13,374060,2025-02-12 00:16:32 UTC,P,,,2024-07-31,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$0.15 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,BC STATIONS FORD HALL,11 Elk Track Road,In Paid Parking Garage,Avon,CO,81620,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.603033,-106.517621,2026-07-08,374209,2026-07-08 04:02:01 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COMMERCE CITY CIVIC CENTER 2,7887 Prarie Parkway,,Commerce City,CO,80022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.808487,-104.897673,2026-07-08,374237,2026-07-08 04:04:52 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COMMERCE CITY CIVIC CENTER 1,Prairie Pkwy,,Commerce City,CO,80022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.808567,-104.897882,2026-07-08,374238,2026-07-08 04:04:52 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COMMERCE CITY EAGLE POINTE 1,6060 Parkway Dr,,Commerce City,CO,80022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.806805,-104.928352,2026-07-08,374241,2026-07-08 04:04:57 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,COMMERCE CITY EAGLE POINTE 2,6060 Parkway Dr,,Commerce City,CO,80022,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.807356,-104.928386,2026-07-08,374242,2026-07-08 04:04:57 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Chase Tower Retail Building,475 West Hampden Avenue,,Englewood,CO,80110,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,39.65381073928631,-104.99335020385682,2026-07-08,374362,2026-07-08 00:51:05 UTC,,,,2024-12-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GRAND COLORADO GC8 #2 EMPLOYEE,1700 Ski Hill Rd,,Breckenridge,CO,80424,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.483376,-106.066574,2026-07-08,374743,2026-07-08 03:17:33 UTC,,,,2025-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LARIMERCOUNTY HORSETOOTH-1,4200 W County Rd 38 E,Horsetooth Area Visitors Center,Fort Collins,CO,80526,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.510805,-105.154882,2026-07-08,374749,2026-07-08 04:04:26 UTC,,,,2025-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,G STATION 17 WALNUT G,1707 Walnut Street,First space at the bottom of parking ramp,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.018631,-105.272839,2026-07-08,374820,2026-07-08 03:57:45 UTC,,,,2025-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Gypsum, CO - Tesla Supercharger",150 Cooley Mesa Rd,,Gypsum,CO,81637,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.643908,-106.88829,2026-06-18,374987,2026-06-18 14:46:21 UTC,P,,,2024-12-30,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Lady Luck Black Hawk EV Stations,340 Main St,,Black Hawk,CO,80422,,,E,,Public,24 hours daily,,,,,,26,,,AUTEL,https://autelenergy.us,200-9,39.7988,-105.486295,2025-05-12,375265,2026-02-02 23:16:24 UTC,P,,,2024-11-14,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,HOLLY CREEK HOLLY CREEK,5500 East Peakview Avenue,Holly Creek Retirement Community,Centennial,CO,80121,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.598013,-104.923572,2026-07-08,375285,2026-07-08 04:00:26 UTC,,,,2025-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LARIMERCOUNTY CARTERLAKE-1,1800 S County Rd 31,Carter Lake Admin,Loveland,CO,80537,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,40.373021,-105.22719,2026-07-08,375450,2026-07-08 04:05:34 UTC,,,,2025-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7 HERMITS BUILDING D,91 Mount Hope Circle,Bldg D- near trash dumpster and playground,Eagle,CO,81631,,888-758-4389,T,2026-07-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.638987,-106.809976,2026-07-08,375673,2026-07-08 04:02:00 UTC,,,,2025-01-16,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7 HERMITS BUILDING B,91 Mount Hope Circle,Bldg B- adjacent to fenced in dog park,Eagle,CO,81631,,888-758-4389,T,2026-07-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.639988,-106.81003,2026-07-08,375674,2026-07-08 04:02:01 UTC,,,,2025-01-16,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,7 HERMITS BUILDING A,91 Mount Hope Circle,Bldg A- across parking lot from fenced in dog park,Eagle,CO,81631,,888-758-4389,T,2026-07-08,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.63994,-106.810103,2026-07-08,375675,2026-07-08 04:02:01 UTC,,,,2025-01-16,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1601WEWATTA P3LEFT,1601 Wewatta Street,Near Elevator lobby,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.753935,-105.002734,2026-07-08,375680,2026-07-08 04:04:40 UTC,,,,2025-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,1601WEWATTA P3RIGHT,1601 Wewatta Street,Near elevator lobby,Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.753882,-105.002705,2026-07-08,375681,2026-07-08 04:04:40 UTC,,,,2025-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DPS LINCOLN 1,2285 S Federal Blvd,,Denver,CO,80219,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.676023,-105.026628,2026-07-08,375712,2026-07-08 04:06:25 UTC,,,,2025-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CCD CHARGING 1321 ELATI 2,1323 Elati St,,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.737246,-104.994632,2026-07-08,375717,2026-07-08 04:06:27 UTC,,,,2025-01-16,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Enclave at Snowmass,360 Wood Road,,Snowmass Village,CO,81615,,833-611-5965,P,2025-01-16,PLANNED - not yet accessible (Public),24 hours daily,,,,,,2,,,VIALYNK,https://www.lynkwell.com,GPS,39.2082,-106.94679,2026-07-08,375749,2026-07-08 06:36:50 UTC,,,,2025-01-16,,,,,J1772,US,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Taubman Cherry Creek Mall (Denver, CO)",3000 E 1st Ave,,Denver,CO,80206,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,39.71645,-104.95027,2026-07-08,375807,2026-07-08 05:19:23 UTC,,,,2025-01-17,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Frisco, CO - Summit Boulevard - Tesla Supercharger",1202 Summit Blvd,,Frisco,CO,80443,,877-798-3752,E,,Public,24 hours daily. Open to all vehicles.,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.591149,-106.096934,2026-06-18,375836,2026-06-18 14:46:21 UTC,P,,,2025-01-13,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,North Loveland Clinic,201 West 69th Street,,Loveland,CO,80538,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,40.46305522687654,-105.08021351915984,2026-07-08,376080,2026-07-08 01:17:17 UTC,,,,2025-01-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_3,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.770578,-105.144508,2026-07-08,376179,2026-07-08 04:07:20 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_1,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.770577,-105.144288,2026-07-08,376180,2026-07-08 04:07:20 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_5,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.770432,-105.144096,2026-07-08,376181,2026-07-08 04:07:21 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_6,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.770386,-105.144098,2026-07-08,376182,2026-07-08 04:07:21 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_4,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.77059,-105.1445,2026-07-08,376183,2026-07-08 04:07:21 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,SCO LUTHERAN HOSP_2,13155 West 40th Avenue,,Wheat Ridge,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.770549,-105.144318,2026-07-08,376184,2026-07-08 04:07:21 UTC,,,,2025-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,AFC EV ANDY'S EV,9111 E 40th Ave,Andy's Denver,Denver,CO,80238,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.774344,-104.88062,2026-07-08,376325,2026-07-08 04:02:51 UTC,,,,2025-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,GROOVE MAZDA MAZDA PARKING,10321 E Arapahoe Rd,,Centennial,CO,80112,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,39.595862,-104.869229,2026-07-08,376337,2026-07-08 03:20:04 UTC,,,,2025-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MC Annex 1,107 N Chestnut,,Cortez,CO,81321,,949-945-2000,E,,Public,24 hours daily,,,,,,2,,,EVGATEWAY,https://evgateway.com,GPS,37.35045383,-108.5869499,2026-07-08,376391,2026-07-08 06:47:14 UTC,,,,2025-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,The Glenn at Jones District,9300 East Mineral Ave,,Centennial,CO,80112,,949-945-2000,E,,Public,24 hours daily,,,,,,6,,,EVGATEWAY,https://evgateway.com,GPS,39.57434574,-104.8791108,2026-07-08,376393,2026-07-08 06:45:27 UTC,,,,2025-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
